Emp ID,First Name,Last Name,Gender,E Mail,Date of Birth,Date of Joining,Age in Company (Years),Salary,Last % Hike,Place Name,County,State,Zip
685306,Carol,Bui,M,carol.bui@aol.com,12/28/1958,1/16/1994,23.55,145134,16%,Madison,Dane,WI,53703
153156,Verona,Kellogg,F,verona.kellogg@aol.com,7/26/1984,9/1/2013,3.91,43482,4%,Sylva,Jackson,NC,28779
306626,Linwood,Carbajal,M,linwood.carbajal@gmail.com,9/15/1961,8/3/1986,31.01,83700,6%,Fillmore,Putnam,IN,46128
341823,Toni,Muniz,F,toni.muniz@hotmail.com,4/13/1992,9/12/2013,3.88,67257,26%,Harleton,Harrison,TX,75651
471637,Noelia,Bernhardt,F,noelia.bernhardt@aol.com,7/9/1958,7/2/1980,37.1,113958,7%,Pleasant Grove,Jefferson,AL,35127
431532,Antony,Fuqua,M,antony.fuqua@aol.com,9/30/1972,9/29/1996,20.84,171735,11%,Center Sandwich,Carroll,NH,3227
781612,Darci,Thurman,F,darci.thurman@yahoo.ca,1/15/1982,2/19/2009,8.44,114764,21%,Ball,Rapides,LA,71405
542082,Tracie,Soriano,F,tracie.soriano@microsoft.com,7/1/1990,2/1/2012,5.49,46604,12%,Kinards,Newberry,SC,29355
550764,Neville,Aguilera,M,neville.aguilera@gmail.com,4/12/1994,5/2/2015,2.24,158299,2%,Raleigh,Wake,NC,27690
154437,Denny,Mcvay,F,denny.mcvay@ntlworld.com,4/17/1981,6/30/2006,11.08,131565,22%,Davin,Logan,WV,25617
176482,Krystal,Erwin,F,krystal.erwin@shaw.ca,8/18/1967,8/5/2011,5.98,156720,8%,Craigsville,Nicholas,WV,26205
666715,Johnie,Kowalski,M,johnie.kowalski@gmail.com,6/1/1974,3/31/2011,6.33,196402,0%,Willard,Huron,OH,44890
138019,Sterling,Silvers,M,sterling.silvers@apple.com,8/16/1975,9/13/2014,2.87,41915,17%,Mammoth,Westmoreland,PA,15664
842541,Seth,Goldstein,M,seth.goldstein@yahoo.com,11/28/1973,5/7/2004,13.23,161693,22%,Cibola,La Paz,AZ,85328
873670,Adele,Henson,F,adele.henson@rediffmail.com,8/7/1981,9/2/2015,1.9,103404,7%,Whitinsville,Worcester,MA,1588
290646,Rochell,Fusco,F,rochell.fusco@ibm.com,7/4/1966,1/17/2009,8.53,125135,11%,Boca Raton,Palm Beach,FL,33429
786408,Carlo,Whittaker,M,carlo.whittaker@ntlworld.com,11/29/1987,11/4/2012,4.73,189348,26%,Carle Place,Nassau,NY,11514
559051,Alexis,Fallon,M,alexis.fallon@aol.com,4/1/1978,2/17/2016,1.44,118497,28%,Jamaica,Jamaica,NY,11410
516893,Henrietta,Meza,F,henrietta.meza@cox.net,1/5/1961,2/6/1982,35.5,195689,25%,Charleston,Kanawha,WV,25389
760501,Clark,Sparrow,M,clark.sparrow@walmart.com,12/25/1984,4/28/2008,9.25,160197,12%,Williamsburg,Greenbrier,WV,24991
511609,Kelsey,Lucas,F,kelsey.lucas@gmail.com,3/12/1961,7/30/2006,11,148419,20%,New Waverly,Cass,IN,46961
868039,Ofelia,Wooden,F,ofelia.wooden@exxonmobil.com,6/21/1988,6/14/2015,2.12,88509,4%,Farmington,Oconee,GA,30638
469485,Gaston,Mcgehee,M,gaston.mcgehee@sbcglobal.net,3/20/1970,6/20/2010,7.11,143972,7%,East Liverpool,Columbiana,OH,43920
264051,Melvin,Pena,M,melvin.pena@gmail.com,5/2/1985,6/13/2007,10.13,140387,30%,Pawnee Rock,Barton,KS,67567
583643,Jessie,Hamilton,F,jessie.hamilton@gmail.com,7/27/1962,4/4/2014,3.32,132733,14%,Yorba Linda,Orange,CA,92886
681669,Mallie,Ohara,F,mallie.ohara@gmail.com,9/21/1984,5/6/2016,1.23,80919,6%,Shenandoah,Page,VA,22849
272735,Tanner,Desimone,M,tanner.desimone@gmail.com,6/20/1986,7/21/2010,7.02,50685,29%,Ocala,Marion,FL,34483
677434,Valentin,Mccaskill,M,valentin.mccaskill@walmart.com,10/4/1957,6/23/2004,13.1,168410,14%,Grant,Montgomery,IA,50847
985202,Booker,Rankin,M,booker.rankin@gmail.com,10/8/1981,6/12/2008,9.13,44173,22%,Wallace,Marlboro,SC,29596
996307,Earl,Foy,M,earl.foy@aol.com,8/13/1991,8/9/2012,4.97,80074,20%,Blanchard,Caddo,LA,71009
326436,Keneth,Alston,M,keneth.alston@gmail.com,5/26/1958,5/31/1986,31.18,92793,2%,Fort Bragg,Mendocino,CA,95437
412382,Lillie,Matlock,F,lillie.matlock@hotmail.com,8/18/1985,4/11/2017,0.3,123376,25%,Dallas,Dallas,TX,75373
536653,Ashton,Spring,F,ashton.spring@yahoo.com,8/29/1989,9/19/2016,0.85,135408,21%,Nortonville,Jefferson,KS,66060
961962,Oma,Horsley,F,oma.horsley@gmail.com,10/8/1980,5/31/2013,4.16,137974,27%,Sumner,Oxford,ME,4292
347222,Concetta,Mickens,F,concetta.mickens@bellsouth.net,6/1/1981,4/18/2010,7.28,84288,9%,French Lick,Orange,IN,47432
818991,Cary,Mcmullen,M,cary.mcmullen@yahoo.com,2/28/1992,2/6/2015,2.47,173304,17%,Mabelvale,Pulaski,AR,72103
798815,Bradley,Neuman,M,bradley.neuman@aol.com,9/19/1957,8/31/1981,35.93,112382,5%,Fort Wayne,Allen,IN,46808
396181,Maryam,Vandiver,F,maryam.vandiver@exxonmobil.com,4/8/1968,8/10/1999,17.98,186778,12%,Watertown,Jefferson,WI,53094
715790,Emmett,Shaver,M,emmett.shaver@walmart.com,5/25/1966,10/5/2007,9.82,198698,28%,West Jefferson,Madison,OH,43162
366282,Roslyn,Leahy,F,roslyn.leahy@exxonmobil.com,9/24/1993,8/6/2015,1.98,47616,18%,Williams,Josephine,OR,97544
420178,Melita,Huntley,F,melita.huntley@outlook.com,6/7/1994,9/13/2015,1.87,196825,26%,Lake Waccamaw,Columbus,NC,28450
742376,Isobel,Bruner,F,isobel.bruner@yahoo.com,3/2/1995,6/22/2016,1.1,51300,14%,San Jose,Santa Clara,CA,95196
490788,Verena,Jung,F,verena.jung@gmail.com,12/25/1970,3/5/2010,7.4,131576,27%,Springfield,Walworth,WI,53176
600534,Tommy,Falls,M,tommy.falls@gmail.com,6/29/1963,1/9/1989,28.57,109645,13%,New Bern,Craven,NC,28560
373020,Renetta,Warner,F,renetta.warner@ibm.com,1/22/1975,2/27/1999,18.43,148747,11%,Fairfax,Marin,CA,94978
917053,Alvaro,Butterfield,M,alvaro.butterfield@gmail.com,1/22/1991,5/18/2013,4.2,141511,28%,Jim Thorpe,Carbon,PA,18229
978259,Evonne,Paredes,F,evonne.paredes@exxonmobil.com,3/23/1985,5/18/2016,1.19,63011,16%,Freeport,Brazoria,TX,77541
770283,Corrine,Westbrook,F,corrine.westbrook@gmail.com,10/8/1967,2/28/1998,19.42,69125,20%,Haven,Reno,KS,67543
522846,Xiomara,Belt,F,xiomara.belt@gmail.com,10/28/1989,5/7/2015,2.23,88938,10%,Fort Meade,Meade,SD,57741
490361,Cordell,Meeks,M,cordell.meeks@exxonmobil.com,6/23/1988,9/25/2012,4.84,105039,7%,Newville,Henry,AL,36353
634421,Deirdre,Partin,F,deirdre.partin@gmail.com,1/11/1990,4/17/2012,5.28,60124,8%,Mentor,Lake,OH,44061
673541,Gonzalo,Hodgson,M,gonzalo.hodgson@aol.com,8/31/1990,3/11/2015,2.38,134701,21%,Tipton,Cedar,IA,52772
864503,Glinda,Guest,F,glinda.guest@gmail.com,8/28/1973,8/25/1999,17.94,81471,28%,Hope,Steele,ND,58046
422206,Guadalupe,Shepard,M,guadalupe.shepard@gmail.com,6/12/1986,5/12/2010,7.22,79665,26%,East Wenatchee,Douglas,WA,98802
857332,Joe,Winn,M,joe.winn@hotmail.com,9/1/1976,4/14/2013,4.29,159565,17%,Nubieber,Lassen,CA,96068
171693,Ilda,Gagne,F,ilda.gagne@gmail.com,7/17/1992,7/24/2015,2.01,126419,17%,Birmingham,Jefferson,AL,35293
313842,Marcos,Haugen,M,marcos.haugen@ibm.com,7/18/1959,4/4/2008,9.32,76200,4%,Oshkosh,Winnebago,WI,54903
465030,Winnifred,Crook,F,winnifred.crook@shaw.ca,12/28/1969,8/9/2005,11.98,65830,23%,Ellinwood,Barton,KS,67526
445222,Raymond,Pridgen,M,raymond.pridgen@aol.com,3/29/1966,8/1/2003,14,170015,8%,Old Westbury,Nassau,NY,11568
703376,Latrice,Wetzel,F,latrice.wetzel@gmail.com,6/22/1968,4/29/2015,2.25,68235,10%,San Jose,Santa Clara,CA,95126
166058,Walton,Settles,M,walton.settles@gmail.com,1/26/1981,10/14/2004,12.79,51258,8%,Beverly Hills,Citrus,FL,34465
344365,Chauncey,Sparks,M,chauncey.sparks@yahoo.com,8/3/1968,4/12/2001,16.3,139131,10%,Smithland,Livingston,KY,42081
943721,Gavin,Oneal,M,gavin.oneal@yahoo.com,3/18/1990,8/13/2014,2.96,154686,4%,Refugio,Refugio,TX,78377
798377,Ira,Tomlin,M,ira.tomlin@aol.com,9/23/1967,10/25/2004,12.76,180511,13%,Birmingham,Shelby,AL,35242
665127,Tyree,Delgadillo,M,tyree.delgadillo@shaw.ca,12/31/1974,9/26/2014,2.84,195564,10%,New York City,New York,NY,10096
272721,Leopoldo,Darden,M,leopoldo.darden@gmail.com,9/27/1958,5/18/1987,30.22,62816,11%,Venus,Highlands,FL,33960
659738,Abraham,Dunaway,M,abraham.dunaway@yahoo.com,12/11/1992,12/19/2015,1.61,153823,14%,Spring Hill,Maury,TN,37174
702625,September,Jordan,F,september.jordan@yahoo.com,5/3/1996,6/8/2017,0.14,112514,9%,North Las Vegas,Clark,NV,89036
462146,Tobias,Booth,M,tobias.booth@bellsouth.net,8/16/1995,9/30/2016,0.82,171313,6%,Phillipsport,Sullivan,NY,12769
796810,Sherilyn,Aleman,F,sherilyn.aleman@gmail.com,5/24/1961,2/28/2010,7.42,60297,14%,Trampas,Taos,NM,87576
453137,Francis,Luckett,F,francis.luckett@gmail.com,2/23/1968,12/10/2005,11.64,107201,9%,South Mills,Camden,NC,27976
114310,Glynis,Paul,F,glynis.paul@apple.com,8/19/1958,4/22/1997,20.28,134918,16%,Lake Placid,Essex,NY,12946
740330,Lashandra,Callaway,F,lashandra.callaway@outlook.com,6/8/1961,1/2/2010,7.57,176484,17%,Bellows Falls,Windham,VT,5101
200325,Johnie,Marks,M,johnie.marks@hotmail.com,7/1/1983,5/20/2006,11.2,187637,19%,Rushville,Sheridan,NE,69360
861734,Jon,Wilson,M,jon.wilson@hotmail.com,5/2/1978,3/7/2005,12.4,136627,17%,Petersburg,Petersburg (city),VA,23805
586654,Herlinda,Worden,F,herlinda.worden@yahoo.com,7/15/1988,11/24/2015,1.68,132303,27%,Mingus,Palo Pinto,TX,76463
673342,Cliff,Omalley,M,cliff.omalley@yahoo.com,5/29/1986,7/30/2012,5,127336,10%,Altus,Jackson,OK,73522
128935,Chris,Farrow,F,chris.farrow@gmail.com,7/12/1959,8/22/2010,6.94,66056,29%,Fanshawe,Le Flore,OK,74935
337405,Jed,Ligon,M,jed.ligon@charter.net,6/13/1979,5/28/2011,6.17,68439,19%,Blue Grass,Highland,VA,24413
152914,Bennett,Nixon,M,bennett.nixon@hotmail.com,5/14/1962,9/20/1998,18.87,75655,25%,Oakham,Worcester,MA,1068
216967,Korey,Painter,M,korey.painter@gmail.com,10/7/1970,9/8/2004,12.89,160911,15%,Luverne,Crenshaw,AL,36049
770846,Paulita,Sweeney,F,paulita.sweeney@msn.com,11/9/1965,7/27/1999,18.02,94432,27%,Richmond,Richmond (city),VA,23261
815534,Lucio,Barber,M,lucio.barber@verizon.net,4/1/1996,4/13/2017,0.29,116006,0%,Morrison,Grundy,IA,50657
618048,Jeremy,Vernon,F,jeremy.vernon@gmail.com,1/12/1986,4/27/2015,2.25,54868,7%,South Newfane,Windham,VT,5351
456328,Luz,Sams,F,luz.sams@shell.com,3/29/1971,11/9/2014,2.72,57531,20%,Newport,Giles,VA,24128
704021,Dallas,Copley,M,dallas.copley@yahoo.co.in,5/30/1967,9/24/1992,24.86,141798,13%,Evansville,Vanderburgh,IN,47703
173346,Sung,Muncy,M,sung.muncy@aol.com,11/24/1985,7/26/2013,4.01,162229,17%,Mckenzie,Burleigh,ND,58553
850385,Launa,Mayer,F,launa.mayer@cox.net,10/13/1985,5/10/2017,0.22,191240,11%,Cincinnati,Hamilton,OH,45242
619779,Virgilio,Hatch,M,virgilio.hatch@yahoo.co.uk,9/14/1986,5/15/2010,7.21,143300,13%,West Sacramento,Yolo,CA,95691
521177,Ryan,Cleary,M,ryan.cleary@shaw.ca,1/20/1993,1/29/2015,2.5,199844,24%,Wolf Summit,Wolf Summit,WV,26462
910461,Elvia,Albrecht,F,elvia.albrecht@gmail.com,5/16/1974,6/9/2008,9.14,42038,14%,Saint James,Washington,MD,21781
962174,Reed,Duncan,M,reed.duncan@verizon.net,7/26/1961,3/30/2001,16.34,109975,30%,New Fairfield,Fairfield,CT,6812
648346,Nigel,Usher,M,nigel.usher@yahoo.com,9/2/1977,12/26/2001,15.6,152602,26%,Holmes Mill,Harlan,KY,40843
454793,Quyen,Lau,F,quyen.lau@btinternet.com,3/21/1960,11/30/2006,10.67,115414,4%,East Fultonham,Muskingum,OH,43735
385006,Gerardo,Upton,M,gerardo.upton@bellsouth.net,1/10/1959,9/16/2007,9.87,184899,0%,Soperton,Treutlen,GA,30457
490144,Arlette,Broyles,F,arlette.broyles@sbcglobal.net,7/11/1967,3/15/2011,6.38,52685,27%,Cerrillos,Santa Fe,NM,87010
431839,Andrew,Stahl,M,andrew.stahl@sbcglobal.net,9/22/1963,5/31/2004,13.17,50603,24%,Carlisle,Plaquemines,LA,70042
890988,Deon,Brackett,M,deon.brackett@gmail.com,3/14/1967,8/10/1997,19.98,163011,22%,Wytheville,Wythe,VA,24382
827505,Wilton,Alicea,M,wilton.alicea@hotmail.com,1/21/1967,2/18/2002,15.45,57301,7%,Lawrenceville,Tioga,PA,16929
353838,Grayce,Grayson,F,grayce.grayson@hotmail.com,8/2/1975,7/31/2004,13,109888,16%,Cabin Creek,Kanawha,WV,25035
156077,Kirby,Christian,M,kirby.christian@hotmail.com,1/21/1965,6/4/2001,16.16,95751,2%,Whitetop,Grayson,VA,24292
438976,Rosalyn,Marks,F,rosalyn.marks@shell.com,11/11/1961,5/5/2005,12.24,57293,7%,Essex Junction,Chittenden,VT,5452
910320,Freddy,Matos,M,freddy.matos@yahoo.com,1/22/1958,2/27/1995,22.43,165275,28%,Big Stone Gap,Wise,VA,24219
591722,Breann,Smart,F,breann.smart@shaw.ca,11/25/1972,6/3/2013,4.15,133508,5%,Lamar,Barton,MO,64759
872330,Eli,Jackson,M,eli.jackson@hotmail.co.uk,12/24/1982,3/24/2007,10.35,142275,15%,Cochrane,Buffalo,WI,54622
444949,Almeta,Damron,F,almeta.damron@aol.com,1/4/1995,6/7/2016,1.14,85575,10%,Pembine,Marinette,WI,54156
872654,Dane,Meeks,M,dane.meeks@gmail.com,6/12/1960,1/1/2013,4.57,96874,27%,Salter Path,Carteret,NC,28575
986185,Katelyn,Matthews,F,katelyn.matthews@gmail.com,5/6/1981,6/19/2016,1.11,169375,24%,Eltopia,Franklin,WA,99330
844541,Fairy,Boyce,F,fairy.boyce@yahoo.com,6/9/1980,10/7/2004,12.81,102683,7%,Eveleth,St. Louis,MN,55734
839298,Latoya,Dunning,F,latoya.dunning@comcast.net,1/4/1967,4/12/1999,18.31,40327,14%,Jamestown,Cloud,KS,66948
756664,Tomas,Weston,M,tomas.weston@gmail.com,1/5/1974,2/8/2003,14.48,124687,17%,Columbia,Richland,SC,29222
132984,Bridget,Vo,F,bridget.vo@msn.com,1/19/1960,4/2/1993,24.34,129725,23%,Huntington,Cabell,WV,25727
118770,Jonathon,Seitz,M,jonathon.seitz@gmail.com,6/16/1979,10/16/2003,13.79,130267,17%,Knoxville,Knox,TN,37918
650507,Corazon,Helms,F,corazon.helms@aol.com,2/9/1959,9/15/1987,29.89,111678,0%,Erie,Whiteside,IL,61250
643566,Daren,Labonte,M,daren.labonte@comcast.net,5/30/1989,1/27/2011,6.5,128333,20%,Tangier,Tangier,IN,47985
955134,Willia,Vidal,F,willia.vidal@gmail.com,10/29/1980,2/10/2002,15.47,145700,15%,Monroe,Ouachita,LA,71208
870420,Kiana,Wyatt,F,kiana.wyatt@hotmail.com,9/6/1963,5/8/2016,1.22,41598,19%,Vincent,Shelby,AL,35178
519038,Dwight,Gist,M,dwight.gist@yahoo.com,1/29/1980,6/11/2010,7.13,59907,17%,Brazoria,Brazoria,TX,77422
223085,Lesa,Lea,F,lesa.lea@hotmail.com,9/3/1968,8/30/2003,13.92,156963,7%,Afton,Greene,TN,37616
439016,Franklin,Rutter,M,franklin.rutter@gmail.com,10/19/1974,10/30/2012,4.75,159850,9%,Thorne Bay,Prince of Wales-Outer,AK,99919
862565,Hilario,Mattos,M,hilario.mattos@yahoo.ca,11/3/1975,10/13/2011,5.79,59032,19%,Hudson Falls,Washington,NY,12839
989000,Lyndon,Cummins,M,lyndon.cummins@gmail.com,9/16/1985,10/27/2010,6.76,187958,14%,Arlington,Maricopa,AZ,85322
362896,Kristal,Rousseau,F,kristal.rousseau@yahoo.com,8/17/1981,3/6/2013,4.4,71758,0%,Wichita,Sedgwick,KS,67220
926049,Merri,Foy,F,merri.foy@hotmail.com,10/3/1985,11/28/2014,2.67,198629,23%,Macks Inn,Fremont,ID,83433
459843,Sean,Dumont,M,sean.dumont@aol.com,4/24/1981,12/25/2011,5.59,153203,7%,Coal City,Owen,IN,47427
133146,Darren,Doolittle,M,darren.doolittle@ntlworld.com,3/31/1976,8/18/1999,17.96,113924,23%,Palmer,Ellis,TX,75152
455850,Hugh,Sheldon,M,hugh.sheldon@comcast.net,7/10/1991,9/10/2012,4.88,188432,22%,Hi Hat,Floyd,KY,41636
293239,Gearldine,Hooper,F,gearldine.hooper@verizon.net,10/6/1994,5/17/2017,0.2,44898,1%,Nocatee,Nocatee,FL,33864
975677,Emily,Stiltner,F,emily.stiltner@gmail.com,8/1/1965,6/26/1996,21.1,65525,10%,Whitewater,Phillips,MT,59544
288987,Alesha,Storey,F,alesha.storey@bellsouth.net,11/29/1976,8/20/2004,12.95,143557,4%,Arrow Rock,Saline,MO,65320
433857,Magan,Baez,F,magan.baez@aol.com,6/14/1991,2/19/2015,2.44,199727,3%,Spring,Montgomery,TX,77386
133740,Ara,Sargent,F,ara.sargent@gmail.com,8/15/1978,3/24/2008,9.35,70427,19%,Sherman,Grayson,TX,75090
575051,Marvel,Bunn,F,marvel.bunn@yahoo.com,9/8/1992,1/13/2015,2.54,170698,18%,Kaysville,Davis,UT,84037
794901,Leopoldo,Lorenzo,M,leopoldo.lorenzo@msn.com,6/4/1979,9/7/2003,13.9,122766,10%,Newton Center,Middlesex,MA,2459
337337,Kacey,Ojeda,F,kacey.ojeda@exxonmobil.com,11/8/1984,8/11/2010,6.97,57919,22%,Sasser,Terrell,GA,31785
826295,Janell,Mcalister,F,janell.mcalister@gmail.com,4/30/1968,3/22/2007,10.36,188388,11%,Kansas City,Wyandotte,KS,66105
177290,Julianne,Stratton,F,julianne.stratton@hotmail.com,11/10/1990,2/14/2016,1.45,139199,29%,Aurora,Arapahoe,CO,80047
726248,Refugia,Greathouse,F,refugia.greathouse@cox.net,6/30/1961,4/15/2013,4.29,90115,22%,Ripley,Brown,OH,45167
995771,Ming,Steffen,F,ming.steffen@aol.com,1/18/1966,12/1/2005,11.66,97316,9%,Snyder,Dodge,NE,68664
382461,Quintin,Gerard,M,quintin.gerard@rediffmail.com,8/19/1990,5/7/2016,1.22,125861,16%,Loco Hills,Eddy,NM,88255
692171,Marquis,Yoon,M,marquis.yoon@yahoo.com,11/23/1966,5/14/2002,15.22,199788,26%,Robinsonville,Tunica,MS,38664
964808,Dominick,Isaacson,M,dominick.isaacson@gmail.com,4/10/1984,9/8/2007,9.89,169326,2%,Raymond,Madera,CA,93653
486036,Kendra,Hamlin,F,kendra.hamlin@exxonmobil.com,9/1/1978,1/22/2005,12.52,76755,10%,Portland,Multnomah,OR,97232
627160,Thaddeus,Addison,M,thaddeus.addison@verizon.net,7/25/1970,8/6/1997,19.99,56332,12%,Henderson,Henderson,KY,42420
478255,Robbie,Petrie,M,robbie.petrie@aol.com,8/30/1986,9/8/2007,9.89,42005,26%,Saint Louis,St. Louis,MO,63133
268232,Mitchel,Mcfarland,M,mitchel.mcfarland@msn.com,12/23/1977,5/5/1999,18.24,181775,22%,Helena,Lewis and Clark,MT,59604
590738,Lashell,Kersey,F,lashell.kersey@ibm.com,4/6/1979,6/20/2005,12.11,182106,20%,Orlando,Orange,FL,32862
268130,Asha,Looney,F,asha.looney@yahoo.com,10/17/1984,3/18/2012,5.36,152196,24%,Billings,Yellowstone,MT,59104
134554,Chester,Calkins,M,chester.calkins@aol.com,9/22/1960,1/15/2006,11.54,158675,18%,Spangle,Spangle,WA,99028
450593,Pasty,Mansfield,F,pasty.mansfield@aol.com,3/22/1995,4/18/2017,0.28,98994,25%,Prather,Fresno,CA,93651
145436,Marlyn,Nunley,F,marlyn.nunley@gmail.com,9/19/1973,11/23/2009,7.68,148768,21%,Columbia,Lexington,SC,29228
632032,Lewis,Haines,M,lewis.haines@gmail.com,5/1/1969,9/5/1994,22.91,177249,8%,Port Ludlow,Jefferson,WA,98365
403311,Lang,Christmas,F,lang.christmas@yahoo.com,9/2/1975,12/2/2003,13.66,188399,29%,South Hadley,Hampshire,MA,1075
229609,Refugio,Grissom,M,refugio.grissom@bp.com,9/10/1957,10/29/1980,36.77,55173,28%,Wabeno,Forest,WI,54566
163638,Ryan,Finch,F,ryan.finch@gmail.com,10/10/1958,2/2/1985,32.5,184173,14%,Monticello,Wright,MN,55362
956114,Leota,Richards,F,leota.richards@walmart.com,10/31/1972,7/19/2013,4.03,79196,2%,Cape Coral,Lee,FL,33915
294996,Saran,Osteen,F,saran.osteen@hotmail.co.uk,10/6/1962,10/22/2010,6.77,178062,7%,Abbotsford,Clark,WI,54405
851647,Bebe,Archibald,F,bebe.archibald@gmail.com,6/10/1987,8/31/2016,0.91,79660,25%,Carver,Carver,KY,41409
295139,Alfonso,Barba,M,alfonso.barba@yahoo.com,7/6/1980,7/6/2012,5.06,170285,10%,Upper Darby,Delaware,PA,19082
124330,Noble,Salcedo,M,noble.salcedo@msn.com,3/27/1981,5/11/2004,13.22,142151,25%,Subiaco,Logan,AR,72865
768865,Jonah,Broussard,M,jonah.broussard@gmail.com,4/26/1990,1/20/2013,4.52,125331,6%,Clarita,Coal,OK,74535
383382,Mohammad,Reardon,M,mohammad.reardon@gmail.com,8/25/1958,4/11/1999,18.31,189455,22%,Dexter,Cowley,KS,67038
839905,Palmer,Nobles,M,palmer.nobles@yahoo.com,12/9/1958,10/29/2015,1.75,186097,20%,Orlando,Orange,FL,32860
403443,Kraig,Lindley,M,kraig.lindley@hotmail.com,3/19/1976,7/7/2017,0.06,59129,0%,Flint,Genesee,MI,48503
635735,Cathryn,Durham,F,cathryn.durham@shell.com,5/2/1971,2/7/2017,0.47,41152,15%,Nunapitchuk,Bethel (CA),AK,99641
670140,Marvin,Comer,M,marvin.comer@gmail.com,11/3/1984,9/4/2013,3.9,41715,13%,Manvel,Brazoria,TX,77578
539745,Joel,Mckenzie,M,joel.mckenzie@msn.com,4/29/1980,6/2/2014,3.16,110134,24%,Yorktown,Page,IA,51656
734697,Rosalinda,Buffington,F,rosalinda.buffington@btinternet.com,8/21/1993,1/16/2015,2.53,124556,2%,East Brady,Clarion,PA,16028
682989,Daryl,Stoll,M,daryl.stoll@gmail.com,10/27/1994,10/14/2016,0.79,52255,6%,Samuels,Bonner,ID,83862
294222,Mitsue,Cornelius,F,mitsue.cornelius@bellsouth.net,8/25/1970,8/20/1996,20.95,66257,30%,Wickliffe,Ballard,KY,42087
814417,Susan,Couch,F,susan.couch@earthlink.net,11/25/1965,8/9/2011,5.97,62953,12%,Williamson,Lucas,IA,50272
914370,Milton,Seale,M,milton.seale@gmail.com,3/3/1987,3/18/2014,3.36,66760,17%,South Milford,LaGrange,IN,46786
910679,Jana,Sizemore,F,jana.sizemore@yahoo.com,7/1/1994,9/27/2016,0.83,63650,29%,Chincoteague Island,Accomack,VA,23336
199911,Harry,Hong,M,harry.hong@exxonmobil.com,2/2/1982,6/20/2010,7.11,78050,16%,Riley,Vigo,IN,47871
442187,Elisha,Guzman,M,elisha.guzman@hotmail.com,3/4/1964,6/8/2008,9.14,89644,0%,Warne,Clay,NC,28909
663220,Keith,Boynton,F,keith.boynton@msn.com,9/1/1964,3/15/1998,19.38,160480,18%,Marathon,Marathon,WI,54448
656534,Lakeshia,Singletary,F,lakeshia.singletary@aol.com,2/24/1963,1/20/1990,27.54,101126,19%,Washington,District of Columbia,DC,20444
651799,Charlette,Osgood,F,charlette.osgood@yahoo.com,3/24/1993,8/8/2014,2.97,169723,7%,Mount Pocono,Monroe,PA,18344
240385,Everette,Gaddy,M,everette.gaddy@outlook.com,7/19/1975,10/22/1996,20.78,42323,19%,Stonington,New London,CT,6378
695928,Jefferson,Epstein,M,jefferson.epstein@gmail.com,9/15/1968,11/13/2006,10.71,139355,18%,Vanzant,Douglas,MO,65768
720955,Tod,Binkley,M,tod.binkley@verizon.net,2/15/1972,3/10/2000,17.39,53757,12%,Homestead,Allegheny,PA,15120
193128,Page,Blaylock,F,page.blaylock@hotmail.com,8/9/1983,9/13/2005,11.88,44056,28%,Temple Bar Marina,Mohave,AZ,86443
857067,Randy,Orth,M,randy.orth@hotmail.com,10/18/1971,10/12/2001,15.8,142643,27%,Manchester,Meriwether,GA,31816
457208,Andre,Redd,F,andre.redd@sbcglobal.net,2/17/1979,6/14/2006,11.13,68436,4%,Pleasureville,Henry,KY,40057
380906,Al,Mears,M,al.mears@gmail.com,12/10/1995,3/8/2017,0.39,96396,21%,Grand Chain,Pulaski,IL,62941
159671,Gil,Rayford,M,gil.rayford@gmail.com,9/23/1957,12/9/2000,16.64,146491,8%,Macon,Bibb,GA,31209
784910,Javier,Whitt,M,javier.whitt@gmail.com,7/6/1993,12/8/2014,2.64,144283,10%,Allison,Wheeler,TX,79003
524590,Laquanda,Call,F,laquanda.call@yahoo.com,7/10/1971,11/4/1992,24.75,136679,11%,Reinbeck,Grundy,IA,50669
848248,Dexter,Banda,M,dexter.banda@aol.com,9/29/1970,8/11/2015,1.96,192179,19%,Shirland,Winnebago,IL,61079
526962,Theresa,Folk,F,theresa.folk@gmail.com,7/26/1964,5/6/1995,22.24,117623,0%,Knoxville,Knox,TN,37917
819541,Tiffiny,Navarro,F,tiffiny.navarro@bp.com,9/19/1974,2/1/2016,1.49,135458,25%,Hanover,Rock,WI,53542
788970,Katerine,Martell,F,katerine.martell@aol.com,9/1/1975,11/13/2012,4.71,169443,5%,Dover Plains,Dutchess,NY,12522
950290,Lashanda,Muller,F,lashanda.muller@gmail.com,9/19/1969,4/10/2010,7.3,115018,21%,Media,Delaware,PA,19065
424176,Ocie,Briscoe,F,ocie.briscoe@yahoo.com,2/17/1961,7/12/1985,32.07,165704,21%,Cove City,Craven,NC,28523
740094,Emory,Pulido,M,emory.pulido@gmail.com,3/13/1996,3/9/2017,0.39,101411,11%,Griffithville,White,AR,72060
635168,Emmanuel,Poulin,M,emmanuel.poulin@gmail.com,2/9/1978,6/25/2002,15.1,140997,2%,Ft Mitchell,Kenton,KY,41017
143685,Karla,Bottoms,F,karla.bottoms@aol.com,9/7/1988,9/6/2014,2.89,152115,19%,Laura,Peoria,IL,61451
648027,Jesica,Colburn,F,jesica.colburn@earthlink.net,11/10/1987,9/23/2011,5.85,79141,6%,Louisville,Jefferson,KY,40282
